domain	algae	algae	458	44	30	[set(['atpH', 'atpF']), set(['psbL', 'psbF', 'psbJ']), set(['rps12', 'rps7']), set(['rpl14', 'rps19', 'rpl5', 'rpl23', 'rpl16', 'rps8', 'rpl2', 'rpoA', 'rpl36']), set(['psbB', 'psbH', 'psbT']), set(['atpB']), set(['rps18']), set(['atpA']), set(['rbcL']), set(['rps14']), set(['rps2']), set(['psaB']), set(['rps11']), set(['petB']), set(['psaA']), set(['psbE']), set(['psbK']), set(['rpl20']), set(['psbC']), set(['atpE']), set(['rpoC1']), set(['petG']), set(['petD']), set(['rps3']), set(['rpoC2']), set(['psbI']), set(['atpI']), set(['psbN']), set(['rps4']), set(['psbD'])]
class	Rhodellophyceae	algae;Rhodophyta;Rhodellophyceae	3	158	79	[set(['apcA', 'apcB']), set(['psbC', 'psbD']), set(['ycf53', 'ycf39']), set(['rpl34', 'ycf54', 'petL', 'petG', 'atpI', 'rps4', 'ycf80', 'ccs1', 'rps1', 'psaL']), set(['ycf17', 'infC']), set(['rpl32', 'rpl35', 'rpl20', 'psbY']), set(['rpl13', 'rpl31', 'rps10', 'rps12', 'rps7', 'rps9', 'tufA']), set(['thiG', 'secG']), set(['ftsH', 'clpC']), set(['rpl33', 'rps18', 'petA']), set(['rpl12', 'secA']), set(['rps20', 'rpoB', 'rpoC1']), set(['petN', 'petM']), set(['rpl2', 'rps19', 'rpl4', 'rpl3', 'rpl22', 'rpl14', 'rps5', 'rpl18', 'rps3', 'rpl24', 'rpl29', 'rpl6', 'rps17', 'rpl23', 'rpl5', 'rps8', 'rpl16']), set(['rps11', 'rpl36', 'rps13', 'rpoA']), set(['psaE', 'psaF', 'psaJ']), set(['psbL', 'psbJ', 'psbF', 'psbE']), set(['atpH', 'atpD', 'atpF', 'atpG', 'atpA']), set(['sufC', 'rpl19', 'sufB', 'ycf19', 'cemA']), set(['cpcB', 'cpcA']), set(['rbcL', 'rbcS']), set(['psbI', 'rps16', 'rpoZ', 'apcD', 'ycf65']), set(['atpB', 'atpE']), set(['rps6', 'ycf60', 'psaM', 'preA', 'chlI']), set(['psbV', 'petJ']), set(['psaA', 'psaB']), set(['psaC', 'rpl27']), set(['psbW', 'syfB']), set(['rpl1', 'rpl11']), set(['rps2', 'tsf']), set(['psbT']), set(['psbK']), set(['acsF']), set(['psaI']), set(['rps14']), set(['cpeB']), set(['ilvB']), set(['rpoC2']), set(['thiS']), set(['tilS']), set(['petB']), set(['psbX']), set(['rpl28']), set(['tatC']), set(['moeB']), set(['apcF']), set(['petF']), set(['groEL']), set(['psbH']), set(['ycf3']), set(['ycf52']), set(['acpP']), set(['ccsA']), set(['psaD']), set(['infB']), set(['trpG']), set(['ycf55']), set(['ycf4']), set(['dnaB']), set(['ycf23']), set(['syh']), set(['rpl9']), set(['carA']), set(['ilvH']), set(['apcE']), set(['dnaK']), set(['ycf20']), set(['cpeS']), set(['rpl21']), set(['secY']), set(['rbcR']), set(['ftrB']), set(['psbN']), set(['ycf33']), set(['cpcG']), set(['ycf38']), set(['psbA']), set(['psbZ']), set(['cbbX'])]
class	Stylonematophyceae	algae;Rhodophyta;Stylonematophyceae	8	178	1	[set(['atpD', 'rpl3', 'rpl14', 'acsF', 'rne', 'preA', 'cpcA', 'rpl19', 'chlI', 'rps14', 'rps9', 'rpoC2', 'ntcA', 'thiS', 'tilS', 'psbF', 'rps19', 'moeB', 'ycf21', 'petF', 'ycf45', 'ycf52', 'psbE', 'rpl33', 'atpB', 'rpl36', 'ycf23', 'rpl9', 'petJ', 'rpl13', 'rpl11', 'apcE', 'ycf35', 'odpB', 'cpeS', 'psb30', 'atpH', 'psaE', 'ycf60', 'rpl22', 'rpl1', 'atpG', 'rpl27', 'rpoB', 'petM', 'psbT', 'rps20', 'rpl24', 'rps12', 'rps4', 'trpA', 'cpeB', 'petD', 'psbX', 'ycf34', 'ftsH', 'thiG', 'psbL', 'apcF', 'rps10', 'petA', 'psbH', 'ycf19', 'rpl12', 'infB', 'rpl16', 'atpI', 'psbW', 'dnaB', 'syh', 'rpl34', 'rpoA', 'psbJ', 'rpl31', 'dnaK', 'psaM', 'rpoZ', 'petG', 'rpl29', 'rps17', 'ycf20', 'rpl21', 'secY', 'gltB', 'psbN', 'chlB', 'rps18', 'rps11', 'apcD', 'cpcB', 'psbZ', 'cbbX', 'rps1', 'rpl35', 'psbK', 'sufB', 'ycf54', 'apcB', 'psbD', 'psaI', 'rpl6', 'ycf39', 'psaL', 'psbY', 'rpl2', 'rps16', 'groEL', 'clpC', 'rpl32', 'ycf3', 'atpE', 'rpl23', 'ycf55', 'ycf4', 'ycf29', 'carA', 'psbI', 'psaA', 'ycf17', 'rbcR', 'chlL', 'tufA', 'rpl4', 'rpl18', 'atpF', 'psbB', 'ycf38', 'ccs1', 'psaB', 'rpoC1', 'petN', 'psbA', 'rps8', 'sufC', 'rpl20', 'ycf53', 'rbcS', 'rps2', 'secG', 'ilvB', 'psaC', 'psaK', 'rpl5', 'chlN', 'odpA', 'petB', 'rpl28', 'psaJ', 'rps13', 'rbcL', 'rps6', 'tatC', 'mntB', 'psbV', 'secA', 'petL', 'acpP', 'pbsA', 'cemA', 'psaD', 'apcA', 'trpG', 'psaF', 'rps5', 'psbC', 'rps7', 'atpA', 'ftrB', 'ycf46', 'ycf65', 'ycf36', 'cpcG', 'syfB', 'rps3', 'tsf', 'ycf80', 'ccsA', 'infC'])]
phylum	Stramenopiles	algae;Stramenopiles	122	65	16	[set(['atpH', 'atpD', 'atpF', 'atpG', 'atpA', 'atpI']), set(['petD', 'petB']), set(['rps20', 'rps2', 'rpoB', 'rpoC1', 'rpoC2']), set(['petG', 'psbK']), set(['psaA', 'psaB']), set(['atpB', 'tatC', 'petA', 'atpE']), set(['ycf3', 'rpl33', 'rps18']), set(['psbL', 'psbJ', 'psbF', 'psbE']), set(['psbT', 'psbN', 'psbB', 'psbH']), set(['rpl1', 'rpl11', 'rpl12']), set(['rpl3', 'rpl14', 'rps12', 'rpl6', 'rps9', 'rpl5', 'rps13', 'rpl2', 'rps19', 'rpl36', 'rpl23', 'rpl16', 'rpl13', 'rpoA', 'rpl31', 'rps5', 'rps7', 'rpl29', 'rps17', 'secY', 'rpl4', 'rpl22', 'rps3', 'rps11', 'rps8']), set(['dnaK']), set(['groEL']), set(['psbX']), set(['rps14']), set(['psaL'])]
phylum	Ochrophyta	algae;Stramenopiles;Ochrophyta	122	65	16	[set(['atpH', 'atpD', 'atpF', 'atpG', 'atpA', 'atpI']), set(['petD', 'petB']), set(['rps20', 'rps2', 'rpoB', 'rpoC1', 'rpoC2']), set(['petG', 'psbK']), set(['psaA', 'psaB']), set(['atpB', 'tatC', 'petA', 'atpE']), set(['ycf3', 'rpl33', 'rps18']), set(['psbL', 'psbJ', 'psbF', 'psbE']), set(['psbT', 'psbN', 'psbB', 'psbH']), set(['rpl1', 'rpl11', 'rpl12']), set(['rpl3', 'rpl14', 'rps12', 'rpl6', 'rps9', 'rpl5', 'rps13', 'rpl2', 'rps19', 'rpl36', 'rpl23', 'rpl16', 'rpl13', 'rpoA', 'rpl31', 'rps5', 'rps7', 'rpl29', 'rps17', 'secY', 'rpl4', 'rpl22', 'rps3', 'rps11', 'rps8']), set(['dnaK']), set(['groEL']), set(['psbX']), set(['rps14']), set(['psaL'])]
phylum	Bacillariophyta	algae;Stramenopiles;Ochrophyta;Bacillariophyta	63	75	14	[set(['atpH', 'atpD', 'atpF', 'atpG', 'atpA', 'atpI']), set(['tatC', 'petA', 'ycf3', 'atpE', 'atpB']), set(['chlI', 'rps14']), set(['petD', 'psaD', 'petB']), set(['petG', 'psbK']), set(['psbT', 'psbH', 'psbB', 'petN', 'psbN']), set(['psbF', 'psbJ', 'ycf12', 'psbE', 'psbZ', 'psaL']), set(['psbC', 'psbD']), set(['rpl19', 'psbV', 'psbX']), set(['rpl1', 'rpl11', 'rpl12', 'dnaB']), set(['rps18', 'rps20', 'rpl33', 'rpoB', 'rps2', 'rpoC1', 'rpoC2']), set(['rpl3', 'rpl14', 'rpl24', 'rps12', 'rpl6', 'rps9', 'rpl5', 'rps13', 'rpl2', 'rps19', 'rpl36', 'rpl23', 'rpl16', 'rpl13', 'rpoA', 'rpl31', 'rps5', 'dnaK', 'rps7', 'rpl29', 'rps17', 'secY', 'rpl4', 'rpl22', 'rpl18', 'rps3', 'rps11', 'rps8']), set(['rbcL']), set(['groEL'])]
class	Dictyochophyceae	algae;Stramenopiles;Ochrophyta;Dictyochophyceae	4	105	9	[set(['sufC', 'atpD', 'rps20', 'sufB', 'rps4', 'rps2', 'petD', 'psaC', 'rpoC2', 'ycf39', 'petB', 'psbY', 'tatC', 'rps6', 'secA', 'petA', 'rpl33', 'atpE', 'atpB', 'atpI', 'psbI', 'rpl34', 'rpl11', 'atpA', 'rpl21', 'ycf46', 'atpH', 'rps18', 'atpF', 'rpl1', 'atpG', 'rpoB', 'ccs1', 'rpoC1', 'ccsA']), set(['psbF', 'cbbX', 'ycf4', 'psbJ', 'psbK', 'psbL', 'petL', 'petG', 'psbE', 'rps14', 'psbA', 'psaL']), set(['rpl19', 'clpC']), set(['psaF', 'psaJ', 'groEL', 'psbV']), set(['rpl35', 'rpl20', 'rpl3', 'psbT', 'rpl14', 'psbD', 'rpl24', 'rps12', 'rpl6', 'rps9', 'rpl5', 'rps13', 'rpl2', 'rps19', 'rps16', 'rps10', 'psbH', 'psaD', 'rpl23', 'rpl36', 'rpl16', 'psaA', 'rpl13', 'rpoA', 'rpl31', 'rps5', 'psbC', 'rps7', 'rpl29', 'rps17', 'psb30', 'secY', 'psbN', 'tufA', 'psaE', 'rpl4', 'rpl22', 'rps3', 'rps11', 'psbB', 'psaB', 'petN', 'petM', 'rps8']), set(['secG', 'psbX']), set(['rbcL', 'rbcS']), set(['chlI', 'dnaK', 'psaM']), set(['ycf3'])]
class	Eustigmatophyceae	algae;Stramenopiles;Ochrophyta;Eustigmatophyceae	11	104	7	[set(['psaE', 'rpl11', 'dnaK', 'rpl1', 'rpl12', 'petD', 'petB', 'cbbX']), set(['ycf34', 'chlB', 'psaF', 'chlI', 'psbD', 'psbC', 'rpl32', 'ycf66', 'psbX']), set(['rpl3', 'psbT', 'rpl14', 'rps12', 'rpl6', 'rps9', 'rpl5', 'rps13', 'rpl2', 'rps19', 'petF', 'rps10', 'psbH', 'rpl36', 'rpl23', 'rpl16', 'rpl13', 'rpoA', 'rpl31', 'rps5', 'rps7', 'rpl29', 'rps17', 'secY', 'psbN', 'tufA', 'rpl4', 'rpl22', 'rpl18', 'rps3', 'rps11', 'psbB', 'rps8']), set(['rpl35', 'rpl20', 'rps20', 'rbcS', 'psaI', 'rps4', 'rps2', 'ilvB', 'rpoC2', 'thiS', 'chlN', 'psaL', 'psbY', 'psbF', 'rbcL', 'tatC', 'rps16', 'psbL', 'groEL', 'petA', 'ycf3', 'psbE', 'rpl33', 'atpE', 'atpB', 'psaD', 'atpI', 'ycf4', 'psbI', 'psbJ', 'atpA', 'chlL', 'atpH', 'rps18', 'atpF', 'atpG', 'rpoB', 'rpoC1', 'petN', 'psbA']), set(['rpl34', 'rps6', 'secA', 'ycf54', 'ccs1', 'ycf46', 'ccsA']), set(['rpl27', 'rpl21']), set(['psaA', 'psbK', 'petG', 'rps14', 'psaB'])]
class	Pelagophyceae	algae;Stramenopiles;Ochrophyta;Pelagophyceae	2	103	1	[set(['atpD', 'rpl3', 'rpl14', 'chlI', 'rps14', 'rps9', 'rpoC2', 'thiS', 'psbF', 'rps19', 'psbE', 'rpl33', 'atpB', 'rpl36', 'rpl13', 'rpl11', 'ycf35', 'ycf12', 'atpH', 'rpl22', 'rpl1', 'atpG', 'rpl27', 'rpoB', 'petM', 'psbT', 'rpl24', 'rps12', 'rps4', 'petD', 'psbX', 'psbL', 'rps10', 'petA', 'psbH', 'rpl16', 'atpI', 'rpl34', 'rpoA', 'psbJ', 'rpl31', 'dnaK', 'psaM', 'petG', 'rps17', 'rpl21', 'secY', 'psbN', 'ycf33', 'rps18', 'rps11', 'ycf44', 'rpl35', 'ycf30', 'psbK', 'psbD', 'rpl6', 'ycf39', 'psaL', 'rpl2', 'rps16', 'groEL', 'clpC', 'ycf3', 'atpE', 'rpl23', 'ycf4', 'psbI', 'psaA', 'tufA', 'atpF', 'psbB', 'psaB', 'rpoC1', 'petN', 'ycf37', 'psbA', 'rps8', 'rpl20', 'rbcS', 'rps2', 'ilvB', 'psaC', 'rpl5', 'rps13', 'petB', 'psaJ', 'rbcL', 'rps6', 'tatC', 'ycf24', 'psbV', 'petL', 'psaD', 'ilvH', 'rps5', 'psbC', 'rps7', 'atpA', 'ycf46', 'cfxQ', 'rps3', 'ccsA'])]
class	Synurophyceae	algae;Stramenopiles;Ochrophyta;Synurophyceae	3	83	1	[set(['atpD', 'rpl3', 'rpl14', 'rpl19', 'rps14', 'rps9', 'rpoC2', 'psbF', 'rps19', 'petF', 'psbE', 'atpB', 'rpl36', 'rpl13', 'rpl11', 'atpH', 'psaE', 'rpl22', 'rpl1', 'atpG', 'rpoB', 'psbT', 'rpl24', 'rps12', 'petD', 'psbX', 'psbL', 'rps10', 'petA', 'psbH', 'ycf19', 'rpl12', 'rpl16', 'atpI', 'rpoA', 'psbJ', 'rpl31', 'petG', 'rps17', 'secY', 'psbN', 'rps18', 'rps11', 'cbbX', 'rpl35', 'psbK', 'sufB', 'psaI', 'rpl6', 'psaL', 'rpl2', 'rps16', 'groEL', 'clpC', 'ycf3', 'rpl23', 'ycf4', 'psbI', 'psaA', 'tufA', 'rpl4', 'rpl18', 'atpF', 'psbB', 'ycf66', 'psaB', 'rpoC1', 'rps8', 'sufC', 'rpl20', 'rps2', 'rpl5', 'rps13', 'petB', 'psaJ', 'psbV', 'petL', 'psaF', 'ilvH', 'rps5', 'rps7', 'atpA', 'rps3'])]
phylum	Viridiplantae	algae;Viridiplantae	152	41	37	[set(['rpl2', 'rpl23']), set(['psbT', 'psbB', 'psbH']), set(['rpl14', 'rpl16']), set(['rpl20']), set(['psbK']), set(['psbD']), set(['rps12']), set(['rps4']), set(['rps2']), set(['rps14']), set(['psaC']), set(['rpoC2']), set(['petB']), set(['rps19']), set(['psbF']), set(['psaJ']), set(['psbL']), set(['psbE']), set(['atpE']), set(['atpB']), set(['rpl36']), set(['atpI']), set(['psbI']), set(['rpoA']), set(['psbC']), set(['petG']), set(['rps7']), set(['atpA']), set(['psbN']), set(['rps18']), set(['rps3']), set(['atpF']), set(['rps11']), set(['rpoC1']), set(['psaB']), set(['rps8']), set(['psbZ'])]
phylum	Chlorophyta	algae;Viridiplantae;Chlorophyta	134	45	40	[set(['rpl2', 'rpl23']), set(['psbT', 'psbB', 'psbH']), set(['rpl14', 'rpl16']), set(['rpl5', 'rps8']), set(['rpl20']), set(['psbK']), set(['psbD']), set(['rps12']), set(['rps4']), set(['rps2']), set(['rps14']), set(['rps9']), set(['psaC']), set(['rpoC2']), set(['petB']), set(['rps19']), set(['psbF']), set(['psaJ']), set(['psbL']), set(['psbE']), set(['atpE']), set(['atpB']), set(['rpl36']), set(['atpI']), set(['psbI']), set(['rpoA']), set(['psbJ']), set(['psbC']), set(['petG']), set(['rps7']), set(['atpA']), set(['psbN']), set(['tufA']), set(['rps18']), set(['rps3']), set(['atpF']), set(['rps11']), set(['rpoC1']), set(['psaB']), set(['psbZ'])]
order	Bryopsidales	algae;Viridiplantae;Chlorophyta;Bryopsidales	18	63	29	[set(['atpH', 'atpF', 'rps2', 'atpA', 'atpI']), set(['cysT', 'ycf1']), set(['rpl2', 'rps19', 'rpoA', 'rpl14', 'rps3', 'infA', 'rps11', 'rpl36', 'rpl23', 'rpl5', 'rps8', 'rpl16']), set(['psaI', 'petA']), set(['petG', 'rbcL']), set(['psbZ', 'psaB']), set(['psbC', 'psaC', 'psbD']), set(['rpoC2', 'rpoC1']), set(['atpB', 'atpE']), set(['psbT', 'psbH', 'psbB', 'cysA']), set(['petD', 'rps14', 'petB']), set(['psbK', 'psaM']), set(['psbL', 'psbF', 'psbE']), set(['rpl19', 'tufA']), set(['rps18', 'rpl20']), set(['rps12', 'rps7']), set(['psaJ']), set(['psbI']), set(['chlB']), set(['ftsH']), set(['psaA']), set(['psbM']), set(['accD']), set(['chlI']), set(['ycf3']), set(['rps4']), set(['rps9']), set(['psbA']), set(['chlN'])]
class	Chloropicophyceae	algae;Viridiplantae;Chlorophyta;Chloropicophyceae	2	68	1	[set(['rpl20', 'psbT', 'psbK', 'rpl14', 'rpl19', 'infA', 'psbD', 'rps12', 'rps4', 'rps14', 'rps2', 'rps9', 'petD', 'psaC', 'rpoC2', 'rpl5', 'chlN', 'petB', 'psaJ', 'psbF', 'rpl2', 'ftsH', 'rbcL', 'rps19', 'psbL', 'petA', 'petL', 'psbH', 'clpP', 'rpl32', 'psbE', 'ycf3', 'atpE', 'atpB', 'rpl23', 'rpl36', 'rpl16', 'atpI', 'ycf4', 'psbI', 'psaA', 'rpoA', 'accD', 'psbJ', 'psbC', 'petG', 'ycf12', 'rps7', 'ycf20', 'atpA', 'ycf1', 'psbN', 'chlL', 'tufA', 'atpH', 'chlB', 'rps18', 'minD', 'atpF', 'rps3', 'rps11', 'psbB', 'rpoB', 'psaB', 'rpoC1', 'psbA', 'rps8', 'psbZ'])]
class	Pedinophyceae	algae;Viridiplantae;Chlorophyta;Pedinophyceae	3	67	3	[set(['rpl20', 'psbK', 'rpl14', 'rpl19', 'chlI', 'psbD', 'psaI', 'rps12', 'rps14', 'rps4', 'rps9', 'rpl5', 'psaJ', 'psbF', 'rpl2', 'ftsH', 'rbcL', 'rps19', 'psbL', 'petA', 'petL', 'ycf3', 'psbE', 'rpl12', 'atpE', 'cemA', 'atpB', 'rpl23', 'rpl36', 'rpl16', 'ycf4', 'psbI', 'rpoA', 'accD', 'psbJ', 'psaM', 'psbC', 'petG', 'rps7', 'tufA', 'rps18', 'rps3', 'rps11', 'rps8', 'psbZ']), set(['minD', 'rpl32', 'ycf20', 'ycf1', 'psaC']), set(['atpH', 'psaA', 'psbT', 'atpF', 'psbH', 'clpP', 'psbB', 'rpoB', 'psaB', 'atpA', 'petD', 'rpoC1', 'rpoC2', 'rps2', 'psbN', 'petB', 'atpI'])]
class	Prasinodermophyceae	algae;Viridiplantae;Chlorophyta;Prasinodermophyceae	2	73	1	[set(['rpl20', 'psbT', 'psbK', 'rpl14', 'rpl19', 'chlI', 'psbD', 'psaI', 'rps12', 'rps14', 'rps2', 'rps4', 'rps9', 'petD', 'psaC', 'rpoC2', 'rpl5', 'chlN', 'petB', 'psaJ', 'psbF', 'rpl2', 'ftsH', 'rbcL', 'rps19', 'rps16', 'psbL', 'petA', 'psbH', 'clpP', 'ycf3', 'psbE', 'atpE', 'atpB', 'rpl23', 'rpl36', 'rpl16', 'atpI', 'ycf4', 'psbI', 'psaA', 'rpoA', 'rps15', 'accD', 'psbJ', 'psaM', 'psbC', 'petG', 'ycf12', 'rps7', 'atpA', 'rpl21', 'rbcR', 'ycf1', 'psbN', 'chlL', 'tufA', 'atpH', 'chlB', 'rps18', 'rpl22', 'atpF', 'rps3', 'rps11', 'psbB', 'rpoB', 'psaB', 'rpoC1', 'ycf66', 'petN', 'psbA', 'rps8', 'psbZ'])]
class	Pyramimonadophyceae	algae;Viridiplantae;Chlorophyta;Pyramimonadophyceae	2	71	3	[set(['rpl20', 'psbT', 'psbK', 'rpl14', 'ndhC', 'infA', 'chlI', 'psbD', 'psaI', 'rps12', 'ndhB', 'ndhK', 'rps14', 'rps2', 'rps4', 'rps9', 'rpoC2', 'petB', 'psaJ', 'psbF', 'rpl2', 'ftsH', 'rbcL', 'rps19', 'psbL', 'petA', 'psbH', 'clpP', 'ycf3', 'psbE', 'rpl12', 'atpE', 'atpB', 'rpl23', 'rpl36', 'rpl16', 'atpI', 'ycf4', 'psbI', 'psaA', 'rpoA', 'psbJ', 'psbC', 'petG', 'ycf12', 'rps7', 'atpA', 'psbN', 'ycf65', 'tufA', 'atpH', 'rps18', 'rpl22', 'atpF', 'rps3', 'rps11', 'psbB', 'rpoB', 'psaB', 'rpoC1', 'rps8', 'psbZ']), set(['ndhD', 'ndhF', 'ndhH', 'ndhA', 'rpl32', 'ndhG', 'ccsA', 'ndhI']), set(['psbA'])]
phylum	Streptophyta	algae;Viridiplantae;Streptophyta	17	48	25	[set(['atpH', 'atpF', 'atpA']), set(['rpoC2', 'rpoC1', 'atpI']), set(['psbT', 'clpP', 'psbB']), set(['ndhJ', 'ndhC']), set(['petD', 'petB']), set(['psbK', 'psbI']), set(['rpl33', 'rps18']), set(['psbC', 'psbD']), set(['psbL', 'psbF', 'psbE']), set(['psaA', 'psaB']), set(['rpl2', 'rps19', 'rpoA', 'rpl14', 'rps3', 'rps11', 'rpl36', 'rpl23', 'rps8', 'rpl16']), set(['ndhF']), set(['ndhD']), set(['chlB']), set(['rpl20']), set(['psbM']), set(['petA']), set(['chlI']), set(['rps2']), set(['rps14']), set(['rpoB']), set(['ccsA']), set(['psbN']), set(['psbZ']), set(['ycf4'])]
phylum	plastidcore	algae;plastidcore	1	34	34	[set(['acsF']), set(['atpA']), set(['atpB']), set(['atpH']), set(['atpI']), set(['clpC']), set(['petB']), set(['petD']), set(['petG']), set(['petN']), set(['psaA']), set(['psaB']), set(['psaC']), set(['psaD']), set(['psbA']), set(['psbB']), set(['psbC']), set(['psbD']), set(['psbE']), set(['psbF']), set(['psbH']), set(['psbI']), set(['psbJ']), set(['psbK']), set(['psbN']), set(['psbT']), set(['rpl11']), set(['rpl14']), set(['rpl16']), set(['rps12']), set(['rps19']), set(['rps5']), set(['sufB']), set(['tufA'])]
